region_uid,region_name,year,tier,object_cluster,total_value,n_contracts,n_vendors
46,Manitoba,2022,ALL,"Logistics, Training & Workforce",5286212.63,42,21
46,Manitoba,2022,ALL,Marine & Shipbuilding,117852.92,5,1
46,Manitoba,2022,ALL,Other,83837.89,6,5
46,Manitoba,2022,ALL,Professional Services,714612.37,14,6
46,Manitoba,2022,ALL,"Resources, Fuels & Materials",1650470.42,50,12
46,Manitoba,2022,ALL,Software & IT Services,1842096.28,14,11
46,Manitoba,2022,ALL,Utilities & Environmental,1089063.14,8,6
46,Manitoba,2022,ALL,Weapons & Tactical Security,1997513.3399999999,3,2
46,Manitoba,2023,ALL,Aerospace & Space,100164.53,4,4
46,Manitoba,2023,ALL,Automotive & Heavy Vehicles,3869236.2399999998,22,12
46,Manitoba,2023,ALL,Civil Engineering & Infrastructure,23197533.11,220,87
46,Manitoba,2023,ALL,Heavy Industry & Machinery,1983616.37,87,32
46,Manitoba,2023,ALL,High-Tech Hardware & Telecom,1250587.01,16,2
46,Manitoba,2023,ALL,Life Sciences & Medical,1052814.1,4,3
46,Manitoba,2023,ALL,"Logistics, Training & Workforce",21930703.83,61,34
46,Manitoba,2023,ALL,Marine & Shipbuilding,291273.3,13,7
46,Manitoba,2023,ALL,Other,726362.46,21,15
46,Manitoba,2023,ALL,Professional Services,223677.15,11,8
46,Manitoba,2023,ALL,"Resources, Fuels & Materials",1909631.81,68,24
46,Manitoba,2023,ALL,Software & IT Services,1864620.12,18,14
46,Manitoba,2023,ALL,Utilities & Environmental,1335705.92,17,13
46,Manitoba,2023,ALL,Weapons & Tactical Security,35291973.36,25,4
46,Manitoba,2024,ALL,Aerospace & Space,294570.47,5,5
46,Manitoba,2024,ALL,Automotive & Heavy Vehicles,9431955.03,51,28
46,Manitoba,2024,ALL,Civil Engineering & Infrastructure,7284127.13,164,56
46,Manitoba,2024,ALL,Heavy Industry & Machinery,1106708.96,51,24
46,Manitoba,2024,ALL,High-Tech Hardware & Telecom,775063.69,9,5
46,Manitoba,2024,ALL,Life Sciences & Medical,81825.64,5,4
46,Manitoba,2024,ALL,"Logistics, Training & Workforce",1534131.36,42,22
46,Manitoba,2024,ALL,Marine & Shipbuilding,45057.92,3,2
46,Manitoba,2024,ALL,Other,204615.67,14,8
46,Manitoba,2024,ALL,Professional Services,699710.14,9,8
46,Manitoba,2024,ALL,"Resources, Fuels & Materials",677123.81,22,15
46,Manitoba,2024,ALL,Software & IT Services,593915.82,13,9
46,Manitoba,2024,ALL,Utilities & Environmental,1621827.9,15,11
46,Manitoba,2024,ALL,Weapons & Tactical Security,2520449.59,13,4
46,Manitoba,2025,ALL,Aerospace & Space,212024.39,3,3
46,Manitoba,2025,ALL,Automotive & Heavy Vehicles,942491.7,26,13
46,Manitoba,2025,ALL,Civil Engineering & Infrastructure,27935524.53,232,73
46,Manitoba,2025,ALL,Heavy Industry & Machinery,3920696.12,122,47
46,Manitoba,2025,ALL,High-Tech Hardware & Telecom,219392.21000000002,5,5
46,Manitoba,2025,ALL,Life Sciences & Medical,399426.43,7,5
46,Manitoba,2025,ALL,"Logistics, Training & Workforce",2545996.91,96,40
46,Manitoba,2025,ALL,Marine & Shipbuilding,228572.28,9,2
46,Manitoba,2025,ALL,Other,2800758.18,30,20
46,Manitoba,2025,ALL,Professional Services,278594.76,6,6
46,Manitoba,2025,ALL,"Resources, Fuels & Materials",1098247.3800000001,34,15
46,Manitoba,2025,ALL,Software & IT Services,2532041.21,21,15
46,Manitoba,2025,ALL,Utilities & Environmental,1213986.89,6,5
46,Manitoba,2025,ALL,Weapons & Tactical Security,3048318.77,12,4
46,Manitoba,2026,ALL,Aerospace & Space,55299.12,2,2
46,Manitoba,2026,ALL,Automotive & Heavy Vehicles,807164.97,9,3
46,Manitoba,2026,ALL,Civil Engineering & Infrastructure,5465270.04,45,19
46,Manitoba,2026,ALL,Heavy Industry & Machinery,1701591.97,52,21
46,Manitoba,2026,ALL,High-Tech Hardware & Telecom,32582.730000000003,2,2
46,Manitoba,2026,ALL,Life Sciences & Medical,18649064.5,2,2
46,Manitoba,2026,ALL,"Logistics, Training & Workforce",7630196.7,42,22
46,Manitoba,2026,ALL,Marine & Shipbuilding,37738.82,3,2
46,Manitoba,2026,ALL,Other,117724.57,9,6
46,Manitoba,2026,ALL,Professional Services,918299.45,4,4
46,Manitoba,2026,ALL,"Resources, Fuels & Materials",159288.28,8,7
46,Manitoba,2026,ALL,Software & IT Services,138681.01,7,3
46,Manitoba,2026,ALL,Utilities & Environmental,988103.11,3,3
46,Manitoba,2026,ALL,Weapons & Tactical Security,27350113.69,5,5
47,Saskatchewan,2016,ALL,Automotive & Heavy Vehicles,13095.15,1,1
47,Saskatchewan,2016,ALL,Civil Engineering & Infrastructure,10731.7,1,1
47,Saskatchewan,2016,ALL,"Logistics, Training & Workforce",47778.68,3,1
47,Saskatchewan,2016,ALL,Other,11655,1,1
47,Saskatchewan,2016,ALL,Professional Services,300000,1,1
47,Saskatchewan,2016,ALL,"Resources, Fuels & Materials",10617.78,1,1
47,Saskatchewan,2016,ALL,Software & IT Services,116562.58,1,1
47,Saskatchewan,2017,ALL,Automotive & Heavy Vehicles,10357072.01,4,3
47,Saskatchewan,2017,ALL,Civil Engineering & Infrastructure,1158639.65,15,10
47,Saskatchewan,2017,ALL,Heavy Industry & Machinery,909146.5,11,10
47,Saskatchewan,2017,ALL,High-Tech Hardware & Telecom,96821.15000000001,5,5
47,Saskatchewan,2017,ALL,Life Sciences & Medical,81809.81,1,1
47,Saskatchewan,2017,ALL,"Logistics, Training & Workforce",956294.92,28,11
47,Saskatchewan,2017,ALL,Marine & Shipbuilding,28750,1,1
47,Saskatchewan,2017,ALL,Other,620416.15,16,6
47,Saskatchewan,2017,ALL,Professional Services,100000,1,1
47,Saskatchewan,2017,ALL,"Resources, Fuels & Materials",116037.70999999999,7,6
47,Saskatchewan,2017,ALL,Software & IT Services,643747.3099999999,4,4
47,Saskatchewan,2017,ALL,Weapons & Tactical Security,35309,1,1
47,Saskatchewan,2018,ALL,Aerospace & Space,31856.22,1,1
47,Saskatchewan,2018,ALL,Automotive & Heavy Vehicles,94468.12,4,4
47,Saskatchewan,2018,ALL,Civil Engineering & Infrastructure,1006571.61,30,14
47,Saskatchewan,2018,ALL,Heavy Industry & Machinery,344887.07,9,6
47,Saskatchewan,2018,ALL,High-Tech Hardware & Telecom,76766.13,3,2
47,Saskatchewan,2018,ALL,"Logistics, Training & Workforce",1643678.35,53,12
47,Saskatchewan,2018,ALL,Other,714747.19,33,9
47,Saskatchewan,2018,ALL,Professional Services,359529.24,3,2
47,Saskatchewan,2018,ALL,"Resources, Fuels & Materials",349168.48,14,9
47,Saskatchewan,2018,ALL,Software & IT Services,691362.53,13,7
47,Saskatchewan,2018,ALL,Utilities & Environmental,27006,1,1
47,Saskatchewan,2018,ALL,Weapons & Tactical Security,535641.67,4,3
47,Saskatchewan,2019,ALL,Automotive & Heavy Vehicles,300000,1,1
47,Saskatchewan,2019,ALL,Civil Engineering & Infrastructure,2269523.84,51,15
47,Saskatchewan,2019,ALL,Heavy Industry & Machinery,590654.19,4,3
47,Saskatchewan,2019,ALL,High-Tech Hardware & Telecom,28213.16,1,1
47,Saskatchewan,2019,ALL,Life Sciences & Medical,41198.619999999995,2,2
47,Saskatchewan,2019,ALL,"Logistics, Training & Workforce",809802.89,26,4
47,Saskatchewan,2019,ALL,Marine & Shipbuilding,136096.3,1,1
47,Saskatchewan,2019,ALL,Other,521508.29000000004,12,6
47,Saskatchewan,2019,ALL,Professional Services,450796.94,13,4
47,Saskatchewan,2019,ALL,"Resources, Fuels & Materials",439463.75,16,6
47,Saskatchewan,2019,ALL,Software & IT Services,240548.85,8,5
47,Saskatchewan,2019,ALL,Weapons & Tactical Security,1303213.07,6,4
47,Saskatchewan,2020,ALL,Automotive & Heavy Vehicles,185381.91999999998,6,6
47,Saskatchewan,2020,ALL,Civil Engineering & Infrastructure,8826571.42,49,21
47,Saskatchewan,2020,ALL,Heavy Industry & Machinery,82899,4,4
47,Saskatchewan,2020,ALL,"Logistics, Training & Workforce",681156.91,23,13
47,Saskatchewan,2020,ALL,Other,59137.67,3,2
47,Saskatchewan,2020,ALL,Professional Services,3682092.04,6,6
47,Saskatchewan,2020,ALL,"Resources, Fuels & Materials",155383.04,8,5
47,Saskatchewan,2020,ALL,Software & IT Services,1387419.22,64,7
47,Saskatchewan,2020,ALL,Weapons & Tactical Security,2595554,5,5
47,Saskatchewan,2021,ALL,Aerospace & Space,15940.14,1,1
47,Saskatchewan,2021,ALL,Automotive & Heavy Vehicles,88661.31,4,4
47,Saskatchewan,2021,ALL,Civil Engineering & Infrastructure,4705148.75,48,22
47,Saskatchewan,2021,ALL,Heavy Industry & Machinery,68686.8,3,2
47,Saskatchewan,2021,ALL,High-Tech Hardware & Telecom,12766.64,1,1
47,Saskatchewan,2021,ALL,Life Sciences & Medical,78901.6,2,2
47,Saskatchewan,2021,ALL,"Logistics, Training & Workforce",2362494.29,39,18
47,Saskatchewan,2021,ALL,Other,81628,5,3
47,Saskatchewan,2021,ALL,Professional Services,86839.85,4,3
47,Saskatchewan,2021,ALL,"Resources, Fuels & Materials",1310900.77,28,6
47,Saskatchewan,2021,ALL,Software & IT Services,990444.85,38,11
47,Saskatchewan,2021,ALL,Weapons & Tactical Security,656399.2,1,1
47,Saskatchewan,2022,ALL,Automotive & Heavy Vehicles,207900,1,1
47,Saskatchewan,2022,ALL,Civil Engineering & Infrastructure,4490185446.14,113,40
47,Saskatchewan,2022,ALL,Heavy Industry & Machinery,58184.96,4,4
47,Saskatchewan,2022,ALL,High-Tech Hardware & Telecom,88968.48,3,3
47,Saskatchewan,2022,ALL,Life Sciences & Medical,112885.26,1,1
47,Saskatchewan,2022,ALL,"Logistics, Training & Workforce",4379200.24,64,13
47,Saskatchewan,2022,ALL,Marine & Shipbuilding,17787,1,1
47,Saskatchewan,2022,ALL,Other,162763.75,8,7
47,Saskatchewan,2022,ALL,Professional Services,3102478.3000000003,5,4
47,Saskatchewan,2022,ALL,"Resources, Fuels & Materials",3433765.05,45,6
47,Saskatchewan,2022,ALL,Software & IT Services,2500280.48,12,11
47,Saskatchewan,2022,ALL,Utilities & Environmental,528675,2,2
47,Saskatchewan,2022,ALL,Weapons & Tactical Security,894749.87,3,3
47,Saskatchewan,2023,ALL,Automotive & Heavy Vehicles,95047.05,2,2
47,Saskatchewan,2023,ALL,Civil Engineering & Infrastructure,44419681.65,80,35
47,Saskatchewan,2023,ALL,Heavy Industry & Machinery,40385.11,4,4
47,Saskatchewan,2023,ALL,High-Tech Hardware & Telecom,414563.75,2,2
47,Saskatchewan,2023,ALL,Life Sciences & Medical,11441.35,1,1
47,Saskatchewan,2023,ALL,"Logistics, Training & Workforce",10929076.9,40,18
47,Saskatchewan,2023,ALL,Other,247181,6,4
47,Saskatchewan,2023,ALL,Professional Services,37461.6,1,1
47,Saskatchewan,2023,ALL,"Resources, Fuels & Materials",3021681.59,49,4
47,Saskatchewan,2023,ALL,Software & IT Services,2642943.47,25,19
47,Saskatchewan,2023,ALL,Utilities & Environmental,1625506.25,9,6
47,Saskatchewan,2023,ALL,Weapons & Tactical Security,6698032.26,4,4
47,Saskatchewan,2024,ALL,Automotive & Heavy Vehicles,647048.24,6,5
47,Saskatchewan,2024,ALL,Civil Engineering & Infrastructure,2431238.07,49,23
47,Saskatchewan,2024,ALL,Heavy Industry & Machinery,38993.68,3,3
47,Saskatchewan,2024,ALL,"Logistics, Training & Workforce",811537.67,25,10
47,Saskatchewan,2024,ALL,Other,118497.75,5,5
47,Saskatchewan,2024,ALL,Professional Services,854292.6900000001,8,8
47,Saskatchewan,2024,ALL,"Resources, Fuels & Materials",1286644.44,20,3
47,Saskatchewan,2024,ALL,Software & IT Services,11446973.32,17,15
47,Saskatchewan,2024,ALL,Weapons & Tactical Security,97263.03,2,2
47,Saskatchewan,2025,ALL,Automotive & Heavy Vehicles,108115.89,5,4
47,Saskatchewan,2025,ALL,Civil Engineering & Infrastructure,17138346.29,142,29
47,Saskatchewan,2025,ALL,Heavy Industry & Machinery,44357.53,3,3
47,Saskatchewan,2025,ALL,High-Tech Hardware & Telecom,12258.75,1,1
47,Saskatchewan,2025,ALL,Life Sciences & Medical,119861.93000000001,3,3
47,Saskatchewan,2025,ALL,"Logistics, Training & Workforce",555874.26,15,10
47,Saskatchewan,2025,ALL,Other,159396.98,6,5
47,Saskatchewan,2025,ALL,Professional Services,489251.46,8,7
47,Saskatchewan,2025,ALL,"Resources, Fuels & Materials",1208694.54,14,4
47,Saskatchewan,2025,ALL,Software & IT Services,5750305.19,13,12
47,Saskatchewan,2025,ALL,Utilities & Environmental,203634.9,1,1
47,Saskatchewan,2025,ALL,Weapons & Tactical Security,399630,1,1
47,Saskatchewan,2026,ALL,Automotive & Heavy Vehicles,46994.479999999996,3,3
47,Saskatchewan,2026,ALL,Civil Engineering & Infrastructure,1333867.32,15,9
47,Saskatchewan,2026,ALL,Heavy Industry & Machinery,48184.009999999995,3,3
47,Saskatchewan,2026,ALL,High-Tech Hardware & Telecom,1921499,1,1
47,Saskatchewan,2026,ALL,"Logistics, Training & Workforce",137691.47,8,7
47,Saskatchewan,2026,ALL,Other,12862.5,1,1
47,Saskatchewan,2026,ALL,Professional Services,303094.09,6,6
47,Saskatchewan,2026,ALL,"Resources, Fuels & Materials",71888.61,2,2
47,Saskatchewan,2026,ALL,Software & IT Services,170211.97,3,3
47,Saskatchewan,2026,ALL,Utilities & Environmental,10603.48,1,1
48,Alberta,2016,ALL,Aerospace & Space,22601.25,1,1
48,Alberta,2016,ALL,Automotive & Heavy Vehicles,50392.06,3,3
48,Alberta,2016,ALL,Civil Engineering & Infrastructure,1874509.1800000002,22,9
48,Alberta,2016,ALL,Heavy Industry & Machinery,283244.59,5,5
48,Alberta,2016,ALL,High-Tech Hardware & Telecom,289345.56,2,2
48,Alberta,2016,ALL,Life Sciences & Medical,132466.73,1,1
48,Alberta,2016,ALL,"Logistics, Training & Workforce",1009766.2100000001,29,15
48,Alberta,2016,ALL,Other,135498.94,7,7
48,Alberta,2016,ALL,Professional Services,348275.2,5,4
48,Alberta,2016,ALL,"Resources, Fuels & Materials",2283994.06,83,16
48,Alberta,2016,ALL,Software & IT Services,49385,2,2
48,Alberta,2016,ALL,Utilities & Environmental,629382.98,6,3
48,Alberta,2016,ALL,Weapons & Tactical Security,87904.94,1,1
48,Alberta,2017,ALL,Aerospace & Space,421908.81,14,3
48,Alberta,2017,ALL,Automotive & Heavy Vehicles,1280794.98,24,17
48,Alberta,2017,ALL,Civil Engineering & Infrastructure,29416413.27,439,127
48,Alberta,2017,ALL,Heavy Industry & Machinery,568377440.82,89,53
48,Alberta,2017,ALL,High-Tech Hardware & Telecom,12100700.21,23,20
48,Alberta,2017,ALL,Life Sciences & Medical,315157.84,6,6
48,Alberta,2017,ALL,"Logistics, Training & Workforce",9130475.26,121,76
48,Alberta,2017,ALL,Marine & Shipbuilding,131257.41,7,4
48,Alberta,2017,ALL,Other,3543881.88,119,39
48,Alberta,2017,ALL,Professional Services,9791994.23,107,35
48,Alberta,2017,ALL,"Resources, Fuels & Materials",30247611.98,518,55
48,Alberta,2017,ALL,Software & IT Services,83237606.02,65,27
48,Alberta,2017,ALL,Utilities & Environmental,10146325.93,68,21
48,Alberta,2017,ALL,Weapons & Tactical Security,3598372.85,27,8
48,Alberta,2018,ALL,Aerospace & Space,140205.33,4,1
48,Alberta,2018,ALL,Automotive & Heavy Vehicles,1001445.32,44,29
48,Alberta,2018,ALL,Civil Engineering & Infrastructure,143821339.12,746,157
48,Alberta,2018,ALL,Heavy Industry & Machinery,41766120.9,135,76
48,Alberta,2018,ALL,High-Tech Hardware & Telecom,3005623.98,49,30
48,Alberta,2018,ALL,Life Sciences & Medical,381054.97,11,10
48,Alberta,2018,ALL,"Logistics, Training & Workforce",7797223.66,154,82
48,Alberta,2018,ALL,Marine & Shipbuilding,453345.16,12,8
48,Alberta,2018,ALL,Other,2056490.06,92,48
48,Alberta,2018,ALL,Professional Services,8748128.81,72,35
48,Alberta,2018,ALL,"Resources, Fuels & Materials",33730676.36,559,61
48,Alberta,2018,ALL,Software & IT Services,6115287.6,94,45
48,Alberta,2018,ALL,Utilities & Environmental,22775564.84,94,25
48,Alberta,2018,ALL,Weapons & Tactical Security,4520717.899999999,31,5
48,Alberta,2019,ALL,Aerospace & Space,105202.75,3,3
48,Alberta,2019,ALL,Automotive & Heavy Vehicles,1119826.41,30,20
48,Alberta,2019,ALL,Civil Engineering & Infrastructure,42620426.72,430,108
48,Alberta,2019,ALL,Heavy Industry & Machinery,5996824.93,95,60
48,Alberta,2019,ALL,High-Tech Hardware & Telecom,6436154.38,24,17
48,Alberta,2019,ALL,Life Sciences & Medical,2411393.71,12,11
48,Alberta,2019,ALL,"Logistics, Training & Workforce",7940086.08,159,65
48,Alberta,2019,ALL,Marine & Shipbuilding,130985.07,7,7
48,Alberta,2019,ALL,Other,3184750.57,98,38
48,Alberta,2019,ALL,Professional Services,41641731.39,92,39
48,Alberta,2019,ALL,"Resources, Fuels & Materials",58541093.15,891,64
48,Alberta,2019,ALL,Software & IT Services,9974302.9,81,48
48,Alberta,2019,ALL,Utilities & Environmental,24473801.87,97,31
48,Alberta,2019,ALL,Weapons & Tactical Security,5481778.55,30,11
48,Alberta,2020,ALL,Aerospace & Space,47861.630000000005,2,1
48,Alberta,2020,ALL,Automotive & Heavy Vehicles,5283432.61,43,28
48,Alberta,2020,ALL,Civil Engineering & Infrastructure,54473394.83,445,107
48,Alberta,2020,ALL,Heavy Industry & Machinery,4466566.41,100,60
48,Alberta,2020,ALL,High-Tech Hardware & Telecom,1211250.6,16,13
48,Alberta,2020,ALL,Life Sciences & Medical,307124.89,10,8
48,Alberta,2020,ALL,"Logistics, Training & Workforce",4931290.33,143,49
48,Alberta,2020,ALL,Marine & Shipbuilding,133441.13,7,6
48,Alberta,2020,ALL,Other,1265038.71,52,29
48,Alberta,2020,ALL,Professional Services,13741831.48,102,35
48,Alberta,2020,ALL,"Resources, Fuels & Materials",37858765.87,454,64
48,Alberta,2020,ALL,Software & IT Services,168961608.08,116,53
48,Alberta,2020,ALL,Utilities & Environmental,16072597.32,37,26
48,Alberta,2020,ALL,Weapons & Tactical Security,10747914.43,40,7
48,Alberta,2021,ALL,Aerospace & Space,82423825.41,5,5
48,Alberta,2021,ALL,Automotive & Heavy Vehicles,1459986.25,30,23
48,Alberta,2021,ALL,Civil Engineering & Infrastructure,54160851.43,748,127
48,Alberta,2021,ALL,Heavy Industry & Machinery,6594084.85,131,56
48,Alberta,2021,ALL,High-Tech Hardware & Telecom,4826878.91,22,15
48,Alberta,2021,ALL,Life Sciences & Medical,210581.08,9,7
48,Alberta,2021,ALL,"Logistics, Training & Workforce",6270620.86,134,60
48,Alberta,2021,ALL,Marine & Shipbuilding,24303.59,1,1
48,Alberta,2021,ALL,Other,2150365.55,83,41
48,Alberta,2021,ALL,Professional Services,7875641.34,72,44
48,Alberta,2021,ALL,"Resources, Fuels & Materials",47441966.97,560,56
48,Alberta,2021,ALL,Software & IT Services,50031468.2,151,60
48,Alberta,2021,ALL,Utilities & Environmental,28422277.3,63,32
48,Alberta,2021,ALL,Weapons & Tactical Security,7174872.79,21,4
48,Alberta,2022,ALL,Aerospace & Space,2488426.74,7,5
48,Alberta,2022,ALL,Automotive & Heavy Vehicles,5105540.7,34,25
48,Alberta,2022,ALL,Civil Engineering & Infrastructure,62433960.55,667,139
48,Alberta,2022,ALL,Heavy Industry & Machinery,37599840.4,110,70
48,Alberta,2022,ALL,High-Tech Hardware & Telecom,7174514.35,13,12
48,Alberta,2022,ALL,Life Sciences & Medical,9436051.67,9,9
48,Alberta,2022,ALL,"Logistics, Training & Workforce",7386452.78,140,76
48,Alberta,2022,ALL,Marine & Shipbuilding,444787.51,5,4
48,Alberta,2022,ALL,Other,2205942.4,88,46
48,Alberta,2022,ALL,Professional Services,5219953.25,38,33
48,Alberta,2022,ALL,"Resources, Fuels & Materials",114478642.76,653,70
48,Alberta,2022,ALL,Software & IT Services,13341194.27,192,60
48,Alberta,2022,ALL,Utilities & Environmental,33164526.080000002,59,33
48,Alberta,2022,ALL,Weapons & Tactical Security,7377071.11,17,11
48,Alberta,2023,ALL,Aerospace & Space,468414.17,9,6
48,Alberta,2023,ALL,Automotive & Heavy Vehicles,3305653.9,54,36
48,Alberta,2023,ALL,Civil Engineering & Infrastructure,79121644.27,642,174
48,Alberta,2023,ALL,Heavy Industry & Machinery,7802484.14,122,75
48,Alberta,2023,ALL,High-Tech Hardware & Telecom,923246.6399999999,14,11
48,Alberta,2023,ALL,Life Sciences & Medical,1718439.2,21,17
48,Alberta,2023,ALL,"Logistics, Training & Workforce",79721000.03,141,74
48,Alberta,2023,ALL,Marine & Shipbuilding,2030324.96,7,6
48,Alberta,2023,ALL,Other,3478115.16,133,67
48,Alberta,2023,ALL,Professional Services,11729132.38,37,32
48,Alberta,2023,ALL,"Resources, Fuels & Materials",66333877.02,629,74
48,Alberta,2023,ALL,Software & IT Services,13323689.39,228,74
48,Alberta,2023,ALL,Utilities & Environmental,41893670.19,47,32
48,Alberta,2023,ALL,Weapons & Tactical Security,10256047.25,31,14
48,Alberta,2024,ALL,Aerospace & Space,271019.83999999997,4,3
48,Alberta,2024,ALL,Automotive & Heavy Vehicles,10988689.11,62,46
48,Alberta,2024,ALL,Civil Engineering & Infrastructure,51236130.97,534,120
48,Alberta,2024,ALL,Heavy Industry & Machinery,151309984.63,100,77
48,Alberta,2024,ALL,High-Tech Hardware & Telecom,10988888.22,27,17
48,Alberta,2024,ALL,Life Sciences & Medical,3320938.1,21,13
48,Alberta,2024,ALL,"Logistics, Training & Workforce",5153629.75,164,61
48,Alberta,2024,ALL,Marine & Shipbuilding,48394.53,3,3
48,Alberta,2024,ALL,Other,3801855.4299999997,70,45
48,Alberta,2024,ALL,Professional Services,3705950.48,45,37
48,Alberta,2024,ALL,"Resources, Fuels & Materials",40889192.64,488,56
48,Alberta,2024,ALL,Software & IT Services,24756408,115,64
48,Alberta,2024,ALL,Utilities & Environmental,14848373.85,50,27
48,Alberta,2024,ALL,Weapons & Tactical Security,12238301.55,35,15
48,Alberta,2025,ALL,Aerospace & Space,2101784.68,17,8
48,Alberta,2025,ALL,Automotive & Heavy Vehicles,10134843.14,49,33
48,Alberta,2025,ALL,Civil Engineering & Infrastructure,110940256.39,753,152
48,Alberta,2025,ALL,Heavy Industry & Machinery,9465548.65,197,108
48,Alberta,2025,ALL,High-Tech Hardware & Telecom,1893058.66,31,26
48,Alberta,2025,ALL,Life Sciences & Medical,1810544.89,23,14
