region_uid,region_name,year,NAICS6,NAICSD,defence_type,total_sales_M,sales_bucket,n_firms,avg_employees,lq_sales,lq_firms,lq_jobs,suppressed
RURAL_NL,Rural Newfoundland and Labrador,2021,ALL,All,all,62.232,>=$5M,52,6.3,0.222,0.575,0.327,False
RURAL_NT,Rural Northwest Territories,2021,ALL,All,all,14.409,>=$5M,12,6.4,0.295,0.648,0.397,False
RURAL_NS,Rural Nova Scotia,2021,ALL,All,all,148.414,>=$5M,104,6.3,0.301,0.729,0.428,False
RURAL_NU,Rural Nunavut,2021,ALL,All,all,8.01,>=$5M,7,6.1,0.159,0.456,0.215,False
RURAL_ON,Rural Ontario,2021,ALL,All,all,1004.065,>=$5M,371,8.0,0.605,0.614,0.511,False
RURAL_PE,Rural Prince Edward Island,2021,ALL,All,all,15.247,>=$5M,12,5.3,0.159,0.45,0.198,False
RURAL_QC,Rural Quebec,2021,ALL,All,all,1223.958,>=$5M,490,8.2,0.616,0.738,0.551,False
RURAL_SK,Rural Saskatchewan,2021,ALL,All,all,50.01,>=$5M,39,4.7,0.095,0.212,0.106,False
RURAL_YT,Rural Yukon,2021,ALL,All,all,4.431,<$5M,3,7.0,0.256,0.352,0.271,False
408,Saguenay,2021,ALL,All,all,403.643,>=$5M,68,15.2,1.603,1.077,1.259,False
310,Saint John,2021,ALL,All,all,82.833,>=$5M,42,9.0,0.573,0.918,0.711,False
428,Saint-Georges,2021,ALL,All,all,41.046,>=$5M,15,8.7,0.739,1.042,0.717,False
452,Saint-Hyacinthe,2021,ALL,All,all,47.492,>=$5M,23,8.9,0.39,0.814,0.498,False
467,Sainte-Agathe-des-Monts,2021,ALL,All,all,17.136,>=$5M,12,7.3,0.55,0.9,0.588,False
423,Sainte-Marie,2021,ALL,All,all,16.431,>=$5M,11,5.2,0.654,1.621,0.66,False
465,Salaberry-de-Valleyfield,2021,ALL,All,all,18.671,>=$5M,13,4.5,0.385,0.799,0.346,False
920,Salmon Arm,2021,ALL,All,all,9.807,>=$5M,10,5.3,0.373,0.902,0.477,False
562,Sarnia,2021,ALL,All,all,166.902,>=$5M,39,13.3,1.306,1.018,1.278,False
725,Saskatoon,2021,ALL,All,all,274.769,>=$5M,99,11.9,0.763,0.869,0.852,False
590,Sault Ste. Marie,2021,ALL,All,all,60.962,>=$5M,36,7.6,0.648,1.091,0.739,False
412,Sept-Îles,2021,ALL,All,all,53.776,>=$5M,15,12.7,1.708,1.464,1.692,False
444,Shawinigan,2021,ALL,All,all,208.144,>=$5M,29,21.2,2.642,1.363,2.269,False
433,Sherbrooke,2021,ALL,All,all,245.382,>=$5M,85,9.0,0.899,0.945,0.728,False
454,Sorel-Tracy,2021,ALL,All,all,607.728,>=$5M,17,52.0,11.43,0.928,4.664,False
934,Squamish,2021,ALL,All,all,14.183,>=$5M,17,4.2,0.404,1.206,0.503,False
539,St. Catharines - Niagara,2021,ALL,All,all,421.38,>=$5M,122,10.1,0.859,0.716,0.656,False
001,St. John's,2021,ALL,All,all,283.213,>=$5M,127,9.8,0.959,1.587,1.05,False
605,Steinbach,2021,ALL,All,all,5.949,>=$5M,7,4.4,0.186,1.079,0.321,False
553,Stratford,2021,ALL,All,all,270.791,>=$5M,14,24.0,3.809,0.827,1.627,False
826,Strathmore,2021,ALL,All,all,50.447,>=$5M,6,8.8,3.545,0.976,1.002,False
110,Summerside,2021,ALL,All,all,15.614,>=$5M,4,8.5,0.516,0.42,0.293,False
720,Swift Current,2021,ALL,All,all,12.495,>=$5M,5,11.4,0.378,0.432,0.461,False
831,Sylvan Lake,2021,ALL,All,all,8.547,>=$5M,4,9.2,0.388,0.602,0.551,False
965,Terrace,2021,ALL,All,all,106.56,>=$5M,8,58.0,4.167,0.758,4.173,False
430,Thetford Mines,2021,ALL,All,all,58.143,>=$5M,18,6.6,1.206,1.219,0.673,False
640,Thompson,2021,ALL,All,all,4.62,<$5M,2,10.0,0.171,0.404,0.174,False
595,Thunder Bay,2021,ALL,All,all,179.707,>=$5M,55,14.5,1.249,1.027,1.255,False
546,Tillsonburg,2021,ALL,All,all,5.922,>=$5M,3,10.0,0.23,0.444,0.335,False
586,Timmins,2021,ALL,All,all,38.787,>=$5M,16,10.8,0.665,0.915,0.812,False
535,Toronto,2021,ALL,All,all,6814.21,>=$5M,2090,11.6,0.744,0.924,0.857,False
910,Trail,2021,ALL,All,all,12.375,>=$5M,9,6.3,0.751,1.204,0.799,False
442,Trois-Rivières,2021,ALL,All,all,452.136,>=$5M,76,17.5,1.725,1.146,1.549,False
215,Truro,2021,ALL,All,all,25.641,>=$5M,21,7.2,0.307,0.76,0.546,False
480,Val-d'Or,2021,ALL,All,all,27.757,>=$5M,22,6.5,0.551,1.545,0.778,False
933,Vancouver,2021,ALL,All,all,3708.647,>=$5M,1442,10.6,1.039,1.301,1.231,False
918,Vernon,2021,ALL,All,all,53.802,>=$5M,34,7.2,0.855,1.062,0.895,False
935,Victoria,2021,ALL,All,all,589.911,>=$5M,263,9.7,1.257,1.496,1.168,False
440,Victoriaville,2021,ALL,All,all,50.856,>=$5M,14,15.0,0.678,0.563,0.727,False
565,Wasaga Beach,2021,ALL,All,all,1.722,<$5M,2,5.0,0.208,0.34,0.278,False
865,Wetaskiwin,2021,ALL,All,all,4.554,<$5M,3,7.3,0.193,0.414,0.193,False
755,Weyburn,2021,ALL,All,all,2.31,<$5M,3,3.3,0.108,0.507,0.15,False
990,Whitehorse,2021,ALL,All,all,50.91,>=$5M,33,7.2,1.105,1.797,1.302,False
950,Williams Lake,2021,ALL,All,all,6.731,>=$5M,9,3.7,0.207,0.753,0.279,False
559,Windsor,2021,ALL,All,all,308.009,>=$5M,118,7.6,0.587,0.745,0.477,False
603,Winkler,2021,ALL,All,all,15.432,>=$5M,14,6.6,0.177,1.494,0.622,False
602,Winnipeg,2021,ALL,All,all,693.127,>=$5M,241,10.9,0.652,0.841,0.65,False
860,Wood Buffalo,2021,ALL,All,all,74.083,>=$5M,34,10.0,0.597,1.209,0.931,False
544,Woodstock,2021,ALL,All,all,50.636,>=$5M,11,6.9,0.888,0.651,0.415,False
995,Yellowknife,2021,ALL,All,all,21.545,>=$5M,20,5.4,0.233,1.879,0.734,False
710,Yorkton,2021,ALL,All,all,4.767,<$5M,5,5.0,0.16,0.5,0.23,False
932,Abbotsford - Mission,2022,ALL,All,all,182.779,>=$5M,75,8.3,0.849,0.96,0.808,False
410,Alma,2022,ALL,All,all,40.245,>=$5M,16,9.8,0.985,1.079,0.911,False
481,Amos,2022,ALL,All,all,10.902,>=$5M,5,13.2,0.325,0.58,0.616,False
406,Baie-Comeau,2022,ALL,All,all,53.727,>=$5M,16,13.4,0.483,1.461,0.935,False
568,Barrie,2022,ALL,All,all,150.441,>=$5M,86,7.8,0.569,0.95,0.785,False
328,Bathurst,2022,ALL,All,all,48.882,>=$5M,13,16.6,1.07,0.979,1.394,False
522,Belleville - Quinte West,2022,ALL,All,all,92.862,>=$5M,41,9.3,0.608,0.777,0.727,False
610,Brandon,2022,ALL,All,all,30.934,>=$5M,15,8.5,0.372,0.654,0.407,False
543,Brantford,2022,ALL,All,all,75.101,>=$5M,33,6.0,0.344,0.536,0.286,False
512,Brockville,2022,ALL,All,all,13.422,>=$5M,10,5.7,0.261,0.556,0.284,False
806,Brooks,2022,ALL,All,all,68.34,>=$5M,3,20.0,1.431,0.363,0.537,False
825,Calgary,2022,ALL,All,all,4339.114,>=$5M,1203,14.8,1.672,1.716,2.278,False
944,Campbell River,2022,ALL,All,all,35.097,>=$5M,26,6.3,0.684,1.183,0.739,False
330,Campbellton (New Brunswick part / partie du Nouveau-Brunswick),2022,ALL,All,all,6.318,>=$5M,4,8.5,0.392,0.69,0.518,False
330,Campbellton (New Brunswick part / partie du Nouveau-Brunswick),2022,ALL,All,all,6.318,>=$5M,4,8.5,12.021,10.179,4.983,False
833,Camrose,2022,ALL,All,all,,<$5M,<2,,,,,True
828,Canmore,2022,ALL,All,all,13.769,>=$5M,9,7.0,0.7,0.771,0.596,False
225,Cape Breton,2022,ALL,All,all,83.17,>=$5M,30,10.3,0.741,0.91,0.639,False
531,Centre Wellington,2022,ALL,All,all,52.948,>=$5M,11,17.8,2.233,0.942,2.072,False
105,Charlottetown,2022,ALL,All,all,59.949,>=$5M,49,4.4,0.495,0.999,0.368,False
556,Chatham-Kent,2022,ALL,All,all,33.214,>=$5M,21,4.7,0.21,0.463,0.183,False
930,Chilliwack,2022,ALL,All,all,68.329,>=$5M,35,6.5,0.655,0.78,0.54,False
527,Cobourg,2022,ALL,All,all,58.449,>=$5M,12,6.9,1.209,1.019,0.422,False
567,Collingwood,2022,ALL,All,all,49.936,>=$5M,13,17.1,1.095,0.885,1.412,False
015,Corner Brook,2022,ALL,All,all,14.085,>=$5M,13,4.7,0.539,1.076,0.474,False
501,Cornwall,2022,ALL,All,all,51.722,>=$5M,14,13.7,0.553,0.486,0.576,False
943,Courtenay,2022,ALL,All,all,27.591,>=$5M,40,3.4,0.463,1.215,0.499,False
437,Cowansville,2022,ALL,All,all,16.883,>=$5M,10,8.8,0.625,1.29,0.987,False
905,Cranbrook,2022,ALL,All,all,17.052,>=$5M,16,4.9,0.487,1.023,0.549,False
975,Dawson Creek,2022,ALL,All,all,29.734,>=$5M,15,7.1,0.882,1.13,0.822,False
411,Dolbeau-Mistassini,2022,ALL,All,all,5.292,>=$5M,5,4.8,0.212,0.634,0.242,False
447,Drummondville,2022,ALL,All,all,231.532,>=$5M,41,18.5,1.211,0.789,1.31,False
937,Duncan,2022,ALL,All,all,26.043,>=$5M,27,4.4,0.415,0.939,0.478,False
835,Edmonton,2022,ALL,All,all,2632.236,>=$5M,682,13.9,1.29,1.135,1.397,False
335,Edmundston,2022,ALL,All,all,64.734,>=$5M,13,8.2,1.892,1.251,0.797,False
582,Elliot Lake,2022,ALL,All,all,3.192,<$5M,4,4.0,0.451,0.941,0.382,False
563,Essa,2022,ALL,All,all,,<$5M,<2,,,,,True
750,Estevan,2022,ALL,All,all,9.317,>=$5M,6,6.2,0.272,0.852,0.455,False
977,Fort St. John,2022,ALL,All,all,129.914,>=$5M,31,12.9,1.802,1.746,2.044,False
320,Fredericton,2022,ALL,All,all,154.993,>=$5M,75,8.8,0.509,1.733,0.863,False
011,Gander,2022,ALL,All,all,14.994,>=$5M,5,13.2,0.654,0.899,0.826,False
450,Granby,2022,ALL,All,all,116.614,>=$5M,42,7.4,0.72,0.927,0.662,False
010,Grand Falls-Windsor,2022,ALL,All,all,6.552,>=$5M,5,6.4,0.234,0.693,0.405,False
850,Grande Prairie,2022,ALL,All,all,358.146,>=$5M,65,13.0,2.245,1.445,1.629,False
580,Greater Sudbury / Grand Sudbury,2022,ALL,All,all,207.248,>=$5M,81,8.4,0.982,1.101,0.903,False
550,Guelph,2022,ALL,All,all,326.812,>=$5M,72,12.7,1.429,1.138,1.17,False
205,Halifax,2022,ALL,All,all,501.799,>=$5M,289,6.7,0.726,1.167,0.705,False
537,Hamilton,2022,ALL,All,all,1130.646,>=$5M,344,9.4,1.189,1.048,0.967,False
502,Hawkesbury (Ontario part / partie de l'Ontario),2022,ALL,All,all,9.609,>=$5M,8,4.8,0.314,1.115,0.489,False
502,Hawkesbury (Ontario part / partie de l'Ontario),2022,ALL,All,all,9.609,>=$5M,8,4.8,5.26,6.402,4.45,False
502,Hawkesbury (partie du Québec / Quebec part),2022,ALL,All,all,7.665,>=$5M,2,17.5,0.25,0.279,0.45,False
502,Hawkesbury (partie du Québec / Quebec part),2022,ALL,All,all,7.665,>=$5M,2,17.5,4.196,1.6,4.099,False
821,High River,2022,ALL,All,all,3.954,<$5M,4,5.5,0.187,0.586,0.376,False
533,Ingersoll,2022,ALL,All,all,,>=$5M,<2,,,,,True
456,Joliette,2022,ALL,All,all,64.924,>=$5M,30,6.9,0.994,1.061,0.816,False
925,Kamloops,2022,ALL,All,all,113.104,>=$5M,60,8.1,0.872,1.057,0.842,False
530,Kawartha Lakes,2022,ALL,All,all,8.545,>=$5M,10,4.5,0.121,0.3,0.168,False
915,Kelowna,2022,ALL,All,all,266.351,>=$5M,180,6.1,0.851,1.306,0.997,False
598,Kenora,2022,ALL,All,all,18.199,>=$5M,17,4.4,0.785,1.699,0.711,False
210,Kentville,2022,ALL,All,all,2.604,<$5M,6,2.5,0.096,0.541,0.152,False
521,Kingston,2022,ALL,All,all,123.771,>=$5M,87,6.4,0.653,1.072,0.736,False
541,Kitchener - Cambridge - Waterloo,2022,ALL,All,all,1082.322,>=$5M,230,13.8,1.135,1.009,1.135,False
468,Lachute,2022,ALL,All,all,16.144,>=$5M,13,5.1,0.899,1.728,0.861,False
832,Lacombe,2022,ALL,All,all,5.243,>=$5M,5,4.8,0.294,0.68,0.297,False
936,Ladysmith,2022,ALL,All,all,3.105,<$5M,2,7.5,0.319,0.487,0.394,False
810,Lethbridge,2022,ALL,All,all,88.413,>=$5M,52,8.0,0.478,0.867,0.614,False
840,Lloydminster (Alberta part / partie de l'Alberta),2022,ALL,All,all,212.938,>=$5M,29,16.5,4.049,1.981,3.073,False
840,Lloydminster (Alberta part / partie de l'Alberta),2022,ALL,All,all,212.938,>=$5M,29,16.5,5.728,4.077,4.815,False
840,Lloydminster (Saskatchewan part / partie de la Saskatchewan),2022,ALL,All,all,,<$5M,<2,,,,,True
840,Lloydminster (Saskatchewan part / partie de la Saskatchewan),2022,ALL,All,all,,<$5M,<2,,,,,True
555,London,2022,ALL,All,all,753.174,>=$5M,181,13.8,0.979,0.79,0.826,False
403,Matane,2022,ALL,All,all,27.198,>=$5M,8,7.2,1.051,1.117,0.626,False
805,Medicine Hat,2022,ALL,All,all,120.842,>=$5M,37,8.1,0.934,0.873,0.648,False
571,Midland,2022,ALL,All,all,18.575,>=$5M,11,5.8,0.528,0.89,0.395,False
329,Miramichi,2022,ALL,All,all,18.072,>=$5M,7,10.3,0.413,0.567,0.542,False
305,Moncton,2022,ALL,All,all,135.455,>=$5M,75,7.3,0.558,0.975,0.702,False
462,Montréal,2022,ALL,All,all,7212.382,>=$5M,1746,13.5,1.096,0.908,1.124,False
715,Moose Jaw,2022,ALL,All,all,116.147,>=$5M,4,49.2,3.331,0.242,1.239,False
938,Nanaimo,2022,ALL,All,all,150.54,>=$5M,91,7.5,0.917,1.252,1.218,False
907,Nelson,2022,ALL,All,all,21.947,>=$5M,22,4.0,0.952,1.507,0.743,False
220,New Glasgow,2022,ALL,All,all,10.899,>=$5M,12,4.8,0.244,0.921,0.382,False
547,Norfolk,2022,ALL,All,all,83.871,>=$5M,19,8.6,1.312,0.768,0.73,False
735,North Battleford,2022,ALL,All,all,5.48,>=$5M,2,4.0,0.182,0.254,0.077,False
575,North Bay,2022,ALL,All,all,48.833,>=$5M,36,6.0,0.591,0.993,0.646,False
820,Okotoks,2022,ALL,All,all,7.413,>=$5M,9,3.4,0.28,0.749,0.29,False
569,Orillia,2022,ALL,All,all,33.485,>=$5M,14,9.5,0.756,0.667,0.662,False
532,Oshawa,2022,ALL,All,all,231.719,>=$5M,77,13.3,0.79,0.641,0.896,False
505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),2022,ALL,All,all,1782.01,>=$5M,500,12.7,1.408,1.112,1.216,False
505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),2022,ALL,All,all,1782.01,>=$5M,500,12.7,5.403,4.038,4.25,False
505,Ottawa - Gatineau (partie du Québec / Quebec part),2022,ALL,All,all,150.88,>=$5M,97,6.0,0.119,0.216,0.112,False
505,Ottawa - Gatineau (partie du Québec / Quebec part),2022,ALL,All,all,150.88,>=$5M,97,6.0,0.457,0.783,0.391,False
566,Owen Sound,2022,ALL,All,all,37.971,>=$5M,10,14.6,0.691,0.559,0.736,False
939,Parksville,2022,ALL,All,all,16.641,>=$5M,12,6.3,0.687,0.777,0.698,False
515,Pembroke,2022,ALL,All,all,22.655,>=$5M,8,10.0,0.528,0.627,0.517,False
913,Penticton,2022,ALL,All,all,28.63,>=$5M,20,6.3,0.492,0.707,0.505,False
516,Petawawa,2022,ALL,All,all,,<$5M,<2,,,,,True
529,Peterborough,2022,ALL,All,all,73.021,>=$5M,53,5.8,0.375,0.646,0.433,False
940,Port Alberni,2022,ALL,All,all,13.654,>=$5M,6,6.3,0.579,0.475,0.344,False
528,Port Hope,2022,ALL,All,all,4.873,<$5M,6,2.2,0.268,0.804,0.165,False
607,Portage la Prairie,2022,ALL,All,all,10.916,>=$5M,5,9.6,0.59,0.787,0.552,False
945,Powell River,2022,ALL,All,all,13.438,>=$5M,7,7.9,0.617,0.658,0.606,False
745,Prince Albert,2022,ALL,All,all,32.606,>=$5M,15,9.2,0.725,0.713,0.597,False
970,Prince George,2022,ALL,All,all,97.483,>=$5M,60,7.2,0.587,1.326,0.82,False
955,Prince Rupert,2022,ALL,All,all,10.942,>=$5M,11,4.0,0.668,1.332,0.535,False
952,Quesnel,2022,ALL,All,all,3.542,<$5M,4,4.5,0.144,0.382,0.179,False
421,Québec,2022,ALL,All,all,2076.085,>=$5M,366,17.1,1.863,1.107,1.561,False
830,Red Deer,2022,ALL,All,all,150.875,>=$5M,60,7.9,0.929,1.074,0.841,False
705,Regina,2022,ALL,All,all,254.664,>=$5M,82,10.0,0.832,0.789,0.575,False
404,Rimouski,2022,ALL,All,all,53.108,>=$5M,18,7.8,0.804,0.726,0.498,False
405,Rivière-du-Loup,2022,ALL,All,all,75.543,>=$5M,9,9.9,1.182,0.572,0.486,False
485,Rouyn-Noranda,2022,ALL,All,all,101.595,>=$5M,22,18.1,1.575,1.181,1.651,False
RURAL_AB,Rural Alberta,2022,ALL,All,all,440.276,>=$5M,168,7.9,0.36,0.438,0.351,False
RURAL_BC,Rural British Columbia,2022,ALL,All,all,319.007,>=$5M,238,6.3,0.508,0.841,0.605,False
RURAL_MB,Rural Manitoba,2022,ALL,All,all,70.298,>=$5M,49,4.7,0.166,0.316,0.137,False
RURAL_NB,Rural New Brunswick,2022,ALL,All,all,60.848,>=$5M,59,4.0,0.164,0.583,0.207,False
RURAL_NL,Rural Newfoundland and Labrador,2022,ALL,All,all,64.475,>=$5M,54,6.2,0.232,0.556,0.324,False
RURAL_NT,Rural Northwest Territories,2022,ALL,All,all,14.409,>=$5M,12,6.4,0.291,0.605,0.376,False
RURAL_NS,Rural Nova Scotia,2022,ALL,All,all,168.954,>=$5M,108,6.6,0.344,0.692,0.436,False
RURAL_NU,Rural Nunavut,2022,ALL,All,all,12.846,>=$5M,9,6.0,0.275,0.571,0.264,False
RURAL_ON,Rural Ontario,2022,ALL,All,all,1078.505,>=$5M,408,7.7,0.642,0.614,0.516,False
RURAL_PE,Rural Prince Edward Island,2022,ALL,All,all,15.247,>=$5M,12,5.3,0.157,0.414,0.188,False
RURAL_QC,Rural Quebec,2022,ALL,All,all,1418.441,>=$5M,550,8.3,0.666,0.732,0.573,False
RURAL_SK,Rural Saskatchewan,2022,ALL,All,all,60.658,>=$5M,42,5.0,0.116,0.215,0.116,False
RURAL_YT,Rural Yukon,2022,ALL,All,all,4.431,<$5M,3,7.0,0.259,0.331,0.259,False
408,Saguenay,2022,ALL,All,all,445.074,>=$5M,77,15.1,1.596,1.02,1.29,False
310,Saint John,2022,ALL,All,all,89.271,>=$5M,45,8.8,0.584,0.882,0.691,False
428,Saint-Georges,2022,ALL,All,all,54.397,>=$5M,19,9.7,0.971,1.176,0.928,False
452,Saint-Hyacinthe,2022,ALL,All,all,80.671,>=$5M,30,10.1,0.634,0.954,0.682,False
467,Sainte-Agathe-des-Monts,2022,ALL,All,all,18.499,>=$5M,14,6.4,0.552,0.941,0.546,False
423,Sainte-Marie,2022,ALL,All,all,26.831,>=$5M,12,9.2,1.009,1.602,1.195,False
465,Salaberry-de-Valleyfield,2022,ALL,All,all,19.445,>=$5M,14,4.4,0.395,0.761,0.348,False
920,Salmon Arm,2022,ALL,All,all,15.289,>=$5M,12,5.1,0.583,0.979,0.54,False
562,Sarnia,2022,ALL,All,all,196.366,>=$5M,42,12.7,1.62,0.994,1.251,False
725,Saskatoon,2022,ALL,All,all,233.437,>=$5M,106,11.9,0.626,0.829,0.844,False
590,Sault Ste. Marie,2022,ALL,All,all,62.897,>=$5M,37,7.5,0.672,1.015,0.731,False
412,Sept-Îles,2022,ALL,All,all,59.879,>=$5M,19,10.8,1.869,1.665,1.735,False
444,Shawinigan,2022,ALL,All,all,210.083,>=$5M,32,19.5,2.484,1.302,2.076,False
433,Sherbrooke,2022,ALL,All,all,281.502,>=$5M,101,9.0,0.927,0.919,0.772,False
454,Sorel-Tracy,2022,ALL,All,all,607.728,>=$5M,17,52.0,10.836,0.833,4.318,False
934,Squamish,2022,ALL,All,all,14.876,>=$5M,18,3.9,0.409,1.146,0.457,False
539,St. Catharines - Niagara,2022,ALL,All,all,449.235,>=$5M,143,9.4,0.869,0.741,0.66,False
001,St. John's,2022,ALL,All,all,314.241,>=$5M,134,10.1,1.049,1.466,1.107,False
605,Steinbach,2022,ALL,All,all,7.797,>=$5M,8,3.8,0.259,1.116,0.294,False
553,Stratford,2022,ALL,All,all,276.027,>=$5M,16,21.6,3.714,0.858,1.547,False
826,Strathmore,2022,ALL,All,all,50.447,>=$5M,6,8.8,3.466,0.888,0.937,False
110,Summerside,2022,ALL,All,all,17.462,>=$5M,5,3.8,0.575,0.473,0.162,False
720,Swift Current,2022,ALL,All,all,12.495,>=$5M,5,11.4,0.372,0.396,0.432,False
831,Sylvan Lake,2022,ALL,All,all,10.087,>=$5M,5,7.2,0.443,0.679,0.49,False
965,Terrace,2022,ALL,All,all,106.878,>=$5M,8,57.8,4.024,0.68,3.851,False
430,Thetford Mines,2022,ALL,All,all,62.903,>=$5M,23,6.1,1.229,1.375,0.743,False
640,Thompson,2022,ALL,All,all,5.656,>=$5M,4,6.2,0.196,0.74,0.199,False
595,Thunder Bay,2022,ALL,All,all,184.422,>=$5M,58,13.8,1.237,0.991,1.178,False
546,Tillsonburg,2022,ALL,All,all,5.922,>=$5M,3,10.0,0.225,0.4,0.317,False
586,Timmins,2022,ALL,All,all,48.027,>=$5M,17,11.9,0.831,0.89,0.88,False
535,Toronto,2022,ALL,All,all,8697.707,>=$5M,2658,10.9,0.88,0.972,0.952,False
910,Trail,2022,ALL,All,all,20.555,>=$5M,13,5.6,1.236,1.565,0.954,False
442,Trois-Rivières,2022,ALL,All,all,505.905,>=$5M,94,15.4,1.753,1.18,1.543,False
215,Truro,2022,ALL,All,all,28.311,>=$5M,23,6.8,0.341,0.757,0.532,False
480,Val-d'Or,2022,ALL,All,all,30.961,>=$5M,23,6.5,0.558,1.457,0.706,False
933,Vancouver,2022,ALL,All,all,4242.649,>=$5M,1711,9.6,1.066,1.241,1.212,False
918,Vernon,2022,ALL,All,all,59.938,>=$5M,37,7.1,0.887,1.03,0.882,False
935,Victoria,2022,ALL,All,all,649.768,>=$5M,304,8.7,1.172,1.315,1.127,False
440,Victoriaville,2022,ALL,All,all,61.723,>=$5M,19,12.7,0.764,0.686,0.768,False
565,Wasaga Beach,2022,ALL,All,all,1.722,<$5M,2,5.0,0.188,0.301,0.254,False
865,Wetaskiwin,2022,ALL,All,all,4.862,<$5M,4,5.8,0.197,0.493,0.187,False
755,Weyburn,2022,ALL,All,all,2.31,<$5M,3,3.3,0.115,0.458,0.139,False
990,Whitehorse,2022,ALL,All,all,53.342,>=$5M,36,6.8,1.296,1.789,1.273,False
950,Williams Lake,2022,ALL,All,all,9.827,>=$5M,10,4.1,0.289,0.749,0.318,False
559,Windsor,2022,ALL,All,all,455.062,>=$5M,165,7.3,0.792,0.867,0.592,False
603,Winkler,2022,ALL,All,all,15.432,>=$5M,14,6.6,0.171,1.36,0.58,False
602,Winnipeg,2022,ALL,All,all,768.167,>=$5M,295,9.7,0.673,0.873,0.658,False
860,Wood Buffalo,2022,ALL,All,all,78.934,>=$5M,36,9.2,0.629,1.166,0.868,False
544,Woodstock,2022,ALL,All,all,56.488,>=$5M,13,7.3,0.962,0.697,0.48,False
995,Yellowknife,2022,ALL,All,all,23.636,>=$5M,20,5.6,0.247,1.716,0.714,False
710,Yorkton,2022,ALL,All,all,7.231,>=$5M,6,5.5,0.236,0.552,0.287,False
932,Abbotsford - Mission,2023,ALL,All,all,166.773,>=$5M,72,8.5,0.819,0.957,0.858,False
410,Alma,2023,ALL,All,all,36.026,>=$5M,14,10.4,1.021,1.031,0.96,False
481,Amos,2023,ALL,All,all,7.48,>=$5M,5,13.2,0.246,0.636,0.681,False
406,Baie-Comeau,2023,ALL,All,all,43.115,>=$5M,14,12.2,0.752,1.434,0.841,False
568,Barrie,2023,ALL,All,all,116.375,>=$5M,83,6.8,0.487,0.913,0.706,False
328,Bathurst,2023,ALL,All,all,48.189,>=$5M,12,17.8,1.703,0.938,1.597,False
522,Belleville - Quinte West,2023,ALL,All,all,90.363,>=$5M,42,9.3,0.638,0.841,0.811,False
610,Brandon,2023,ALL,All,all,30.574,>=$5M,15,8.5,0.446,0.714,0.469,False
543,Brantford,2023,ALL,All,all,72.693,>=$5M,32,6.1,0.373,0.535,0.315,False
512,Brockville,2023,ALL,All,all,13.386,>=$5M,10,5.7,0.319,0.592,0.328,False
806,Brooks,2023,ALL,All,all,61.863,>=$5M,4,15.8,1.56,0.505,0.666,False
825,Calgary,2023,ALL,All,all,4030.829,>=$5M,1162,14.4,1.913,1.719,2.384,False
944,Campbell River,2023,ALL,All,all,35.414,>=$5M,25,6.4,0.781,1.23,0.808,False
330,Campbellton (New Brunswick part / partie du Nouveau-Brunswick),2023,ALL,All,all,6.261,>=$5M,4,8.5,0.457,0.724,0.564,False
330,Campbellton (New Brunswick part / partie du Nouveau-Brunswick),2023,ALL,All,all,6.261,>=$5M,4,8.5,11.281,10.814,5.375,False
833,Camrose,2023,ALL,All,all,,<$5M,<2,,,,,True
828,Canmore,2023,ALL,All,all,9.33,>=$5M,8,6.0,0.54,0.719,0.502,False
225,Cape Breton,2023,ALL,All,all,43.994,>=$5M,30,4.7,0.443,0.957,0.32,False
531,Centre Wellington,2023,ALL,All,all,51.505,>=$5M,11,17.8,2.4,0.989,2.071,False
105,Charlottetown,2023,ALL,All,all,57.142,>=$5M,46,4.6,0.527,0.974,0.379,False
556,Chatham-Kent,2023,ALL,All,all,28.796,>=$5M,19,4.7,0.207,0.45,0.193,False
930,Chilliwack,2023,ALL,All,all,65.198,>=$5M,36,6.7,0.696,0.833,0.618,False
527,Cobourg,2023,ALL,All,all,58.341,>=$5M,12,6.9,1.328,1.071,0.47,False
567,Collingwood,2023,ALL,All,all,97.329,>=$5M,13,19.5,2.126,0.907,1.863,False
015,Corner Brook,2023,ALL,All,all,13.069,>=$5M,13,4.7,0.578,1.153,0.544,False
501,Cornwall,2023,ALL,All,all,52.066,>=$5M,15,13.0,0.657,0.55,0.662,False
943,Courtenay,2023,ALL,All,all,26.954,>=$5M,39,3.4,0.512,1.266,0.529,False
437,Cowansville,2023,ALL,All,all,15.343,>=$5M,9,9.7,0.684,1.237,1.212,False
905,Cranbrook,2023,ALL,All,all,16.547,>=$5M,16,5.1,0.561,1.102,0.64,False
975,Dawson Creek,2023,ALL,All,all,26.091,>=$5M,13,7.2,0.871,1.057,0.786,False
411,Dolbeau-Mistassini,2023,ALL,All,all,3.425,<$5M,4,5.8,0.148,0.548,0.26,False
447,Drummondville,2023,ALL,All,all,225.452,>=$5M,39,19.3,1.27,0.765,1.395,False
937,Duncan,2023,ALL,All,all,25.659,>=$5M,27,4.4,0.421,1.002,0.522,False
835,Edmonton,2023,ALL,All,all,2106.276,>=$5M,658,11.7,1.166,1.135,1.247,False
335,Edmundston,2023,ALL,All,all,41.912,>=$5M,12,8.7,1.336,1.208,0.841,False
582,Elliot Lake,2023,ALL,All,all,3.192,<$5M,4,4.0,0.505,1.012,0.428,False
